ECGEpoch,ECGTimestamp,ECGValue
1755694703.802003,20 Aug 2025 at 14:58:23,-640
1755694703.802003,20 Aug 2025 at 14:58:23,-862
1755694703.802003,20 Aug 2025 at 14:58:23,-340
1755694703.802003,20 Aug 2025 at 14:58:23,-115
1755694703.802003,20 Aug 2025 at 14:58:23,-192
1755694703.802003,20 Aug 2025 at 14:58:23,-81
1755694703.802003,20 Aug 2025 at 14:58:23,-6
1755694703.802003,20 Aug 2025 at 14:58:23,-65
1755694703.802003,20 Aug 2025 at 14:58:23,-56
1755694703.802003,20 Aug 2025 at 14:58:23,-18
1755694703.802003,20 Aug 2025 at 14:58:23,-13
1755694703.802003,20 Aug 2025 at 14:58:23,4
1755694703.802003,20 Aug 2025 at 14:58:23,22
1755694703.802003,20 Aug 2025 at 14:58:23,22
1755694703.802003,20 Aug 2025 at 14:58:23,34
1755694703.802003,20 Aug 2025 at 14:58:23,49
1755694703.802003,20 Aug 2025 at 14:58:23,65
1755694703.802003,20 Aug 2025 at 14:58:23,104
1755694703.802003,20 Aug 2025 at 14:58:23,149
1755694703.802003,20 Aug 2025 at 14:58:23,163
1755694703.802003,20 Aug 2025 at 14:58:23,170
1755694703.802003,20 Aug 2025 at 14:58:23,199
1755694703.802003,20 Aug 2025 at 14:58:23,249
1755694703.802003,20 Aug 2025 at 14:58:23,301
1755694703.802003,20 Aug 2025 at 14:58:23,322
1755694703.802003,20 Aug 2025 at 14:58:23,324
1755694703.802003,20 Aug 2025 at 14:58:23,333
1755694703.802003,20 Aug 2025 at 14:58:23,322
1755694703.802003,20 Aug 2025 at 14:58:23,299
1755694703.802003,20 Aug 2025 at 14:58:23,286
1755694703.802003,20 Aug 2025 at 14:58:23,267
1755694703.802003,20 Aug 2025 at 14:58:23,229
1755694703.802003,20 Aug 2025 at 14:58:23,190
1755694703.802003,20 Aug 2025 at 14:58:23,163
1755694703.802003,20 Aug 2025 at 14:58:23,129
1755694703.802003,20 Aug 2025 at 14:58:23,90
1755694703.802003,20 Aug 2025 at 14:58:23,54
1755694703.802003,20 Aug 2025 at 14:58:23,18
1755694703.802003,20 Aug 2025 at 14:58:23,-9
1755694703.802003,20 Aug 2025 at 14:58:23,-29
1755694703.802003,20 Aug 2025 at 14:58:23,-40
1755694703.802003,20 Aug 2025 at 14:58:23,-34
1755694703.802003,20 Aug 2025 at 14:58:23,-27
1755694703.802003,20 Aug 2025 at 14:58:23,-29
1755694703.802003,20 Aug 2025 at 14:58:23,-29
1755694703.802003,20 Aug 2025 at 14:58:23,-20
1755694704.343923,20 Aug 2025 at 14:58:24,-15
1755694704.343923,20 Aug 2025 at 14:58:24,-18
1755694704.343923,20 Aug 2025 at 14:58:24,-18
1755694704.343923,20 Aug 2025 at 14:58:24,-11
1755694704.343923,20 Aug 2025 at 14:58:24,-4
1755694704.343923,20 Aug 2025 at 14:58:24,-13
1755694704.343923,20 Aug 2025 at 14:58:24,-20
1755694704.343923,20 Aug 2025 at 14:58:24,-11
1755694704.343923,20 Aug 2025 at 14:58:24,-15
1755694704.343923,20 Aug 2025 at 14:58:24,-31
1755694704.343923,20 Aug 2025 at 14:58:24,-34
1755694704.343923,20 Aug 2025 at 14:58:24,-15
1755694704.343923,20 Aug 2025 at 14:58:24,-11
1755694704.343923,20 Aug 2025 at 14:58:24,-22
1755694704.343923,20 Aug 2025 at 14:58:24,-24
1755694704.343923,20 Aug 2025 at 14:58:24,-24
1755694704.343923,20 Aug 2025 at 14:58:24,-36
1755694704.343923,20 Aug 2025 at 14:58:24,-49
1755694704.343923,20 Aug 2025 at 14:58:24,-47
1755694704.343923,20 Aug 2025 at 14:58:24,-38
1755694704.343923,20 Aug 2025 at 14:58:24,-45
1755694704.343923,20 Aug 2025 at 14:58:24,-59
1755694704.343923,20 Aug 2025 at 14:58:24,-61
1755694704.343923,20 Aug 2025 at 14:58:24,-56
1755694704.343923,20 Aug 2025 at 14:58:24,-61
1755694704.343923,20 Aug 2025 at 14:58:24,-63
1755694704.343923,20 Aug 2025 at 14:58:24,-65
1755694704.343923,20 Aug 2025 at 14:58:24,-68
1755694704.343923,20 Aug 2025 at 14:58:24,-72
1755694704.343923,20 Aug 2025 at 14:58:24,-77
1755694704.343923,20 Aug 2025 at 14:58:24,-74
1755694704.343923,20 Aug 2025 at 14:58:24,-70
1755694704.343923,20 Aug 2025 at 14:58:24,-74
1755694704.343923,20 Aug 2025 at 14:58:24,-88
1755694704.343923,20 Aug 2025 at 14:58:24,-97
1755694704.343923,20 Aug 2025 at 14:58:24,-95
1755694704.343923,20 Aug 2025 at 14:58:24,-90
1755694704.343923,20 Aug 2025 at 14:58:24,-86
1755694704.343923,20 Aug 2025 at 14:58:24,-72
1755694704.343923,20 Aug 2025 at 14:58:24,-61
1755694704.343923,20 Aug 2025 at 14:58:24,-59
1755694704.343923,20 Aug 2025 at 14:58:24,-36
1755694704.343923,20 Aug 2025 at 14:58:24,11
1755694704.343923,20 Aug 2025 at 14:58:24,29
1755694704.343923,20 Aug 2025 at 14:58:24,-2
1755694704.343923,20 Aug 2025 at 14:58:24,-27
1755694704.343923,20 Aug 2025 at 14:58:24,-27
1755694704.343923,20 Aug 2025 at 14:58:24,-29
1755694704.343923,20 Aug 2025 at 14:58:24,-34
1755694704.343923,20 Aug 2025 at 14:58:24,-27
1755694704.343923,20 Aug 2025 at 14:58:24,-22
1755694704.343923,20 Aug 2025 at 14:58:24,-36
1755694704.343923,20 Aug 2025 at 14:58:24,-59
1755694704.343923,20 Aug 2025 at 14:58:24,-4
1755694704.343923,20 Aug 2025 at 14:58:24,263
1755694704.343923,20 Aug 2025 at 14:58:24,683
1755694704.343923,20 Aug 2025 at 14:58:24,944
1755694704.343923,20 Aug 2025 at 14:58:24,790
1755694704.343923,20 Aug 2025 at 14:58:24,111
1755694704.343923,20 Aug 2025 at 14:58:24,-687
1755694704.343923,20 Aug 2025 at 14:58:24,-749
1755694704.343923,20 Aug 2025 at 14:58:24,-272
1755694704.343923,20 Aug 2025 at 14:58:24,-131
1755694704.343923,20 Aug 2025 at 14:58:24,-170
1755694704.343923,20 Aug 2025 at 14:58:24,-59
1755694704.343923,20 Aug 2025 at 14:58:24,-24
1755694704.343923,20 Aug 2025 at 14:58:24,-56
1755694704.343923,20 Aug 2025 at 14:58:24,-11
1755694704.343923,20 Aug 2025 at 14:58:24,29
1755694704.343923,20 Aug 2025 at 14:58:24,22
1755694704.343923,20 Aug 2025 at 14:58:24,27
1755694704.343923,20 Aug 2025 at 14:58:24,38
1755694704.343923,20 Aug 2025 at 14:58:24,38
1755694704.881346,20 Aug 2025 at 14:58:24,59
1755694704.881346,20 Aug 2025 at 14:58:24,81
1755694704.881346,20 Aug 2025 at 14:58:24,84
1755694704.881346,20 Aug 2025 at 14:58:24,93
1755694704.881346,20 Aug 2025 at 14:58:24,115
1755694704.881346,20 Aug 2025 at 14:58:24,138
1755694704.881346,20 Aug 2025 at 14:58:24,165
1755694704.881346,20 Aug 2025 at 14:58:24,204
1755694704.881346,20 Aug 2025 at 14:58:24,252
1755694704.881346,20 Aug 2025 at 14:58:24,283
1755694704.881346,20 Aug 2025 at 14:58:24,288
1755694704.881346,20 Aug 2025 at 14:58:24,304
1755694704.881346,20 Aug 2025 at 14:58:24,333
1755694704.881346,20 Aug 2025 at 14:58:24,336
1755694704.881346,20 Aug 2025 at 14:58:24,320
1755694704.881346,20 Aug 2025 at 14:58:24,320
1755694704.881346,20 Aug 2025 at 14:58:24,308
1755694704.881346,20 Aug 2025 at 14:58:24,270
1755694704.881346,20 Aug 2025 at 14:58:24,229
1755694704.881346,20 Aug 2025 at 14:58:24,190
1755694704.881346,20 Aug 2025 at 14:58:24,140
1755694704.881346,20 Aug 2025 at 14:58:24,84
1755694704.881346,20 Aug 2025 at 14:58:24,31
1755694704.881346,20 Aug 2025 at 14:58:24,0
1755694704.881346,20 Aug 2025 at 14:58:24,-18
1755694704.881346,20 Aug 2025 at 14:58:24,-34
1755694704.881346,20 Aug 2025 at 14:58:24,-34
1755694704.881346,20 Aug 2025 at 14:58:24,-20
1755694704.881346,20 Aug 2025 at 14:58:24,-15
1755694704.881346,20 Aug 2025 at 14:58:24,-22
1755694704.881346,20 Aug 2025 at 14:58:24,-20
1755694704.881346,20 Aug 2025 at 14:58:24,-11
1755694704.881346,20 Aug 2025 at 14:58:24,-11
1755694704.881346,20 Aug 2025 at 14:58:24,-13
1755694704.881346,20 Aug 2025 at 14:58:24,4
1755694704.881346,20 Aug 2025 at 14:58:24,36
1755694704.881346,20 Aug 2025 at 14:58:24,40
1755694704.881346,20 Aug 2025 at 14:58:24,27
1755694704.881346,20 Aug 2025 at 14:58:24,18
1755694704.881346,20 Aug 2025 at 14:58:24,13
1755694704.881346,20 Aug 2025 at 14:58:24,2
1755694704.881346,20 Aug 2025 at 14:58:24,-9
1755694704.881346,20 Aug 2025 at 14:58:24,-15
1755694704.881346,20 Aug 2025 at 14:58:24,-18
1755694704.881346,20 Aug 2025 at 14:58:24,-27
1755694704.881346,20 Aug 2025 at 14:58:24,-43
1755694704.881346,20 Aug 2025 at 14:58:24,-54
1755694704.881346,20 Aug 2025 at 14:58:24,-54
1755694704.881346,20 Aug 2025 at 14:58:24,-56
1755694704.881346,20 Aug 2025 at 14:58:24,-63
1755694704.881346,20 Aug 2025 at 14:58:24,-70
1755694704.881346,20 Aug 2025 at 14:58:24,-74
1755694704.881346,20 Aug 2025 at 14:58:24,-84
1755694704.881346,20 Aug 2025 at 14:58:24,-90
1755694704.881346,20 Aug 2025 at 14:58:24,-90
1755694704.881346,20 Aug 2025 at 14:58:24,-84
1755694704.881346,20 Aug 2025 at 14:58:24,-90
1755694704.881346,20 Aug 2025 at 14:58:24,-97
1755694704.881346,20 Aug 2025 at 14:58:24,-84
1755694704.881346,20 Aug 2025 at 14:58:24,-65
1755694704.881346,20 Aug 2025 at 14:58:24,-63
1755694704.881346,20 Aug 2025 at 14:58:24,-70
1755694704.881346,20 Aug 2025 at 14:58:24,-70
1755694704.881346,20 Aug 2025 at 14:58:24,-70
1755694704.881346,20 Aug 2025 at 14:58:24,-77
1755694704.881346,20 Aug 2025 at 14:58:24,-79
1755694704.881346,20 Aug 2025 at 14:58:24,-74
1755694704.881346,20 Aug 2025 at 14:58:24,-81
1755694704.881346,20 Aug 2025 at 14:58:24,-99
1755694704.881346,20 Aug 2025 at 14:58:24,-115
1755694704.881346,20 Aug 2025 at 14:58:24,-115
1755694704.881346,20 Aug 2025 at 14:58:24,-102
1755694704.881346,20 Aug 2025 at 14:58:24,-88
1755694705.4514232,20 Aug 2025 at 14:58:25,-84
1755694705.4514232,20 Aug 2025 at 14:58:25,-74
1755694705.4514232,20 Aug 2025 at 14:58:25,-56
1755694705.4514232,20 Aug 2025 at 14:58:25,-54
1755694705.4514232,20 Aug 2025 at 14:58:25,-65
1755694705.4514232,20 Aug 2025 at 14:58:25,-54
1755694705.4514232,20 Aug 2025 at 14:58:25,-40
1755694705.4514232,20 Aug 2025 at 14:58:25,-54
1755694705.4514232,20 Aug 2025 at 14:58:25,-59
1755694705.4514232,20 Aug 2025 at 14:58:25,-45
1755694705.4514232,20 Aug 2025 at 14:58:25,-45
1755694705.4514232,20 Aug 2025 at 14:58:25,-54
1755694705.4514232,20 Aug 2025 at 14:58:25,-61
1755694705.4514232,20 Aug 2025 at 14:58:25,-45
1755694705.4514232,20 Aug 2025 at 14:58:25,129
1755694705.4514232,20 Aug 2025 at 14:58:25,526
1755694705.4514232,20 Aug 2025 at 14:58:25,901
1755694705.4514232,20 Aug 2025 at 14:58:25,930
1755694705.4514232,20 Aug 2025 at 14:58:25,426
1755694705.4514232,20 Aug 2025 at 14:58:25,-424
1755694705.4514232,20 Aug 2025 at 14:58:25,-787
1755694705.4514232,20 Aug 2025 at 14:58:25,-385
1755694705.4514232,20 Aug 2025 at 14:58:25,-99
1755694705.4514232,20 Aug 2025 at 14:58:25,-149
1755694705.4514232,20 Aug 2025 at 14:58:25,-74
1755694705.4514232,20 Aug 2025 at 14:58:25,4
1755694705.4514232,20 Aug 2025 at 14:58:25,-24
1755694705.4514232,20 Aug 2025 at 14:58:25,4
1755694705.4514232,20 Aug 2025 at 14:58:25,56
1755694705.4514232,20 Aug 2025 at 14:58:25,49
1755694705.4514232,20 Aug 2025 at 14:58:25,45
1755694705.4514232,20 Aug 2025 at 14:58:25,59
1755694705.4514232,20 Aug 2025 at 14:58:25,63
1755694705.4514232,20 Aug 2025 at 14:58:25,65
1755694705.4514232,20 Aug 2025 at 14:58:25,72
1755694705.4514232,20 Aug 2025 at 14:58:25,90
1755694705.4514232,20 Aug 2025 at 14:58:25,115
1755694705.4514232,20 Aug 2025 at 14:58:25,143
1755694705.4514232,20 Aug 2025 at 14:58:25,165
1755694705.4514232,20 Aug 2025 at 14:58:25,195
1755694705.4514232,20 Aug 2025 at 14:58:25,238
1755694705.4514232,20 Aug 2025 at 14:58:25,274
1755694705.4514232,20 Aug 2025 at 14:58:25,290
1755694705.4514232,20 Aug 2025 at 14:58:25,306
1755694705.4514232,20 Aug 2025 at 14:58:25,329
1755694705.4514232,20 Aug 2025 at 14:58:25,331
1755694705.4514232,20 Aug 2025 at 14:58:25,320
1755694705.4514232,20 Aug 2025 at 14:58:25,308
1755694705.4514232,20 Aug 2025 at 14:58:25,299
1755694705.4514232,20 Aug 2025 at 14:58:25,290
1755694705.4514232,20 Aug 2025 at 14:58:25,267
1755694705.4514232,20 Aug 2025 at 14:58:25,227
1755694705.4514232,20 Aug 2025 at 14:58:25,186
1755694705.4514232,20 Aug 2025 at 14:58:25,143
1755694705.4514232,20 Aug 2025 at 14:58:25,88
1755694705.4514232,20 Aug 2025 at 14:58:25,38
1755694705.4514232,20 Aug 2025 at 14:58:25,0
1755694705.4514232,20 Aug 2025 at 14:58:25,-38
1755694705.4514232,20 Aug 2025 at 14:58:25,-63
1755694705.4514232,20 Aug 2025 at 14:58:25,-72
1755694705.4514232,20 Aug 2025 at 14:58:25,-74
1755694705.4514232,20 Aug 2025 at 14:58:25,-79
1755694705.4514232,20 Aug 2025 at 14:58:25,-84
1755694705.4514232,20 Aug 2025 at 14:58:25,-84
1755694705.4514232,20 Aug 2025 at 14:58:25,-79
1755694705.4514232,20 Aug 2025 at 14:58:25,-74
1755694705.4514232,20 Aug 2025 at 14:58:25,-74
1755694705.4514232,20 Aug 2025 at 14:58:25,-79
1755694705.4514232,20 Aug 2025 at 14:58:25,-79
1755694705.4514232,20 Aug 2025 at 14:58:25,-84
1755694705.4514232,20 Aug 2025 at 14:58:25,-88
1755694705.4514232,20 Aug 2025 at 14:58:25,-86
1755694705.4514232,20 Aug 2025 at 14:58:25,-86
1755694705.991338,20 Aug 2025 at 14:58:25,-97
1755694705.991338,20 Aug 2025 at 14:58:25,-108
1755694705.991338,20 Aug 2025 at 14:58:25,-108
1755694705.991338,20 Aug 2025 at 14:58:25,-108
1755694705.991338,20 Aug 2025 at 14:58:25,-111
1755694705.991338,20 Aug 2025 at 14:58:25,-108
1755694705.991338,20 Aug 2025 at 14:58:25,-93
1755694705.991338,20 Aug 2025 at 14:58:25,-72
1755694705.991338,20 Aug 2025 at 14:58:25,-63
1755694705.991338,20 Aug 2025 at 14:58:25,-54
1755694705.991338,20 Aug 2025 at 14:58:25,-47
1755694705.991338,20 Aug 2025 at 14:58:25,-56
1755694705.991338,20 Aug 2025 at 14:58:25,-68
1755694705.991338,20 Aug 2025 at 14:58:25,-72
1755694705.991338,20 Aug 2025 at 14:58:25,-70
1755694705.991338,20 Aug 2025 at 14:58:25,-72
1755694705.991338,20 Aug 2025 at 14:58:25,-74
1755694705.991338,20 Aug 2025 at 14:58:25,-77
1755694705.991338,20 Aug 2025 at 14:58:25,-68
1755694705.991338,20 Aug 2025 at 14:58:25,-43
1755694705.991338,20 Aug 2025 at 14:58:25,-22
1755694705.991338,20 Aug 2025 at 14:58:25,-22
1755694705.991338,20 Aug 2025 at 14:58:25,-24
1755694705.991338,20 Aug 2025 at 14:58:25,-22
1755694705.991338,20 Aug 2025 at 14:58:25,-34
1755694705.991338,20 Aug 2025 at 14:58:25,-36
1755694705.991338,20 Aug 2025 at 14:58:25,-31
1755694705.991338,20 Aug 2025 at 14:58:25,-40
1755694705.991338,20 Aug 2025 at 14:58:25,-52
1755694705.991338,20 Aug 2025 at 14:58:25,-56
1755694705.991338,20 Aug 2025 at 14:58:25,-61
1755694705.991338,20 Aug 2025 at 14:58:25,-74
1755694705.991338,20 Aug 2025 at 14:58:25,-79
1755694705.991338,20 Aug 2025 at 14:58:25,-63
1755694705.991338,20 Aug 2025 at 14:58:25,-45
1755694705.991338,20 Aug 2025 at 14:58:25,-43
1755694705.991338,20 Aug 2025 at 14:58:25,-38
1755694705.991338,20 Aug 2025 at 14:58:25,-22
1755694705.991338,20 Aug 2025 at 14:58:25,-24
1755694705.991338,20 Aug 2025 at 14:58:25,-43
1755694705.991338,20 Aug 2025 at 14:58:25,-40
1755694705.991338,20 Aug 2025 at 14:58:25,-24
1755694705.991338,20 Aug 2025 at 14:58:25,-18
1755694705.991338,20 Aug 2025 at 14:58:25,-11
1755694705.991338,20 Aug 2025 at 14:58:25,-2
1755694705.991338,20 Aug 2025 at 14:58:25,-2
1755694705.991338,20 Aug 2025 at 14:58:25,-4
1755694705.991338,20 Aug 2025 at 14:58:25,-13
1755694705.991338,20 Aug 2025 at 14:58:25,43
1755694705.991338,20 Aug 2025 at 14:58:25,306
1755694705.991338,20 Aug 2025 at 14:58:25,708
1755694705.991338,20 Aug 2025 at 14:58:25,946
1755694705.991338,20 Aug 2025 at 14:58:25,769
1755694705.991338,20 Aug 2025 at 14:58:25,79
1755694705.991338,20 Aug 2025 at 14:58:25,-681
1755694705.991338,20 Aug 2025 at 14:58:25,-685
1755694705.991338,20 Aug 2025 at 14:58:25,-222
1755694705.991338,20 Aug 2025 at 14:58:25,-108
1755694705.991338,20 Aug 2025 at 14:58:25,-145
1755694705.991338,20 Aug 2025 at 14:58:25,-40
1755694705.991338,20 Aug 2025 at 14:58:25,-22
1755694705.991338,20 Aug 2025 at 14:58:25,-65
1755694705.991338,20 Aug 2025 at 14:58:25,-36
1755694705.991338,20 Aug 2025 at 14:58:25,-18
1755694705.991338,20 Aug 2025 at 14:58:25,-18
1755694705.991338,20 Aug 2025 at 14:58:25,11
1755694705.991338,20 Aug 2025 at 14:58:25,34
1755694705.991338,20 Aug 2025 at 14:58:25,43
1755694705.991338,20 Aug 2025 at 14:58:25,68
1755694705.991338,20 Aug 2025 at 14:58:25,95
1755694705.991338,20 Aug 2025 at 14:58:25,111
1755694705.991338,20 Aug 2025 at 14:58:25,133
1755694705.991338,20 Aug 2025 at 14:58:25,165
1755694706.591789,20 Aug 2025 at 14:58:26,190
1755694706.591789,20 Aug 2025 at 14:58:26,206
1755694706.591789,20 Aug 2025 at 14:58:26,240
1755694706.591789,20 Aug 2025 at 14:58:26,295
1755694706.591789,20 Aug 2025 at 14:58:26,329
1755694706.591789,20 Aug 2025 at 14:58:26,331
1755694706.591789,20 Aug 2025 at 14:58:26,333
1755694706.591789,20 Aug 2025 at 14:58:26,342
1755694706.591789,20 Aug 2025 at 14:58:26,336
1755694706.591789,20 Aug 2025 at 14:58:26,317
1755694706.591789,20 Aug 2025 at 14:58:26,304
1755694706.591789,20 Aug 2025 at 14:58:26,297
1755694706.591789,20 Aug 2025 at 14:58:26,279
1755694706.591789,20 Aug 2025 at 14:58:26,233
1755694706.591789,20 Aug 2025 at 14:58:26,183
1755694706.591789,20 Aug 2025 at 14:58:26,149
1755694706.591789,20 Aug 2025 at 14:58:26,99
1755694706.591789,20 Aug 2025 at 14:58:26,38
1755694706.591789,20 Aug 2025 at 14:58:26,-4
1755694706.591789,20 Aug 2025 at 14:58:26,-34
1755694706.591789,20 Aug 2025 at 14:58:26,-61
1755694706.591789,20 Aug 2025 at 14:58:26,-74
1755694706.591789,20 Aug 2025 at 14:58:26,-74
1755694706.591789,20 Aug 2025 at 14:58:26,-72
1755694706.591789,20 Aug 2025 at 14:58:26,-77
1755694706.591789,20 Aug 2025 at 14:58:26,-84
1755694706.591789,20 Aug 2025 at 14:58:26,-79
1755694706.591789,20 Aug 2025 at 14:58:26,-72
1755694706.591789,20 Aug 2025 at 14:58:26,-74
1755694706.591789,20 Aug 2025 at 14:58:26,-88
1755694706.591789,20 Aug 2025 at 14:58:26,-90
1755694706.591789,20 Aug 2025 at 14:58:26,-79
1755694706.591789,20 Aug 2025 at 14:58:26,-74
1755694706.591789,20 Aug 2025 at 14:58:26,-74
1755694706.591789,20 Aug 2025 at 14:58:26,-72
1755694706.591789,20 Aug 2025 at 14:58:26,-77
1755694706.591789,20 Aug 2025 at 14:58:26,-90
1755694706.591789,20 Aug 2025 at 14:58:26,-104
1755694706.591789,20 Aug 2025 at 14:58:26,-104
1755694706.591789,20 Aug 2025 at 14:58:26,-102
1755694706.591789,20 Aug 2025 at 14:58:26,-106
1755694706.591789,20 Aug 2025 at 14:58:26,-113
1755694706.591789,20 Aug 2025 at 14:58:26,-115
1755694706.591789,20 Aug 2025 at 14:58:26,-120
1755694706.591789,20 Aug 2025 at 14:58:26,-129
1755694706.591789,20 Aug 2025 at 14:58:26,-127
1755694706.591789,20 Aug 2025 at 14:58:26,-120
1755694706.591789,20 Aug 2025 at 14:58:26,-124
1755694706.591789,20 Aug 2025 at 14:58:26,-138
1755694706.591789,20 Aug 2025 at 14:58:26,-145
1755694706.591789,20 Aug 2025 at 14:58:26,-140
1755694706.591789,20 Aug 2025 at 14:58:26,-133
1755694706.591789,20 Aug 2025 at 14:58:26,-133
1755694706.591789,20 Aug 2025 at 14:58:26,-136
1755694706.591789,20 Aug 2025 at 14:58:26,-133
1755694706.591789,20 Aug 2025 at 14:58:26,-136
1755694706.591789,20 Aug 2025 at 14:58:26,-140
1755694706.591789,20 Aug 2025 at 14:58:26,-136
1755694706.591789,20 Aug 2025 at 14:58:26,-129
1755694706.591789,20 Aug 2025 at 14:58:26,-133
1755694706.591789,20 Aug 2025 at 14:58:26,-140
1755694706.591789,20 Aug 2025 at 14:58:26,-138
1755694706.591789,20 Aug 2025 at 14:58:26,-120
1755694706.591789,20 Aug 2025 at 14:58:26,-99
1755694706.591789,20 Aug 2025 at 14:58:26,-95
1755694706.591789,20 Aug 2025 at 14:58:26,-102
1755694706.591789,20 Aug 2025 at 14:58:26,-102
1755694706.591789,20 Aug 2025 at 14:58:26,-104
1755694706.591789,20 Aug 2025 at 14:58:26,-113
1755694706.591789,20 Aug 2025 at 14:58:26,-115
1755694706.591789,20 Aug 2025 at 14:58:26,-102
1755694706.591789,20 Aug 2025 at 14:58:26,-81
1755694706.591789,20 Aug 2025 at 14:58:26,-65
1755694707.161746,20 Aug 2025 at 14:58:27,-56
1755694707.161746,20 Aug 2025 at 14:58:27,-40
1755694707.161746,20 Aug 2025 at 14:58:27,-24
1755694707.161746,20 Aug 2025 at 14:58:27,-9
1755694707.161746,20 Aug 2025 at 14:58:27,0
1755694707.161746,20 Aug 2025 at 14:58:27,-6
1755694707.161746,20 Aug 2025 at 14:58:27,-22
1755694707.161746,20 Aug 2025 at 14:58:27,-9
1755694707.161746,20 Aug 2025 at 14:58:27,27
1755694707.161746,20 Aug 2025 at 14:58:27,38
1755694707.161746,20 Aug 2025 at 14:58:27,22
1755694707.161746,20 Aug 2025 at 14:58:27,13
1755694707.161746,20 Aug 2025 at 14:58:27,15
1755694707.161746,20 Aug 2025 at 14:58:27,88
1755694707.161746,20 Aug 2025 at 14:58:27,361
1755694707.161746,20 Aug 2025 at 14:58:27,778
1755694707.161746,20 Aug 2025 at 14:58:27,1021
1755694707.161746,20 Aug 2025 at 14:58:27,806
1755694707.161746,20 Aug 2025 at 14:58:27,47
1755694707.161746,20 Aug 2025 at 14:58:27,-731
1755694707.161746,20 Aug 2025 at 14:58:27,-685
1755694707.161746,20 Aug 2025 at 14:58:27,-168
1755694707.161746,20 Aug 2025 at 14:58:27,-43
1755694707.161746,20 Aug 2025 at 14:58:27,-59
1755694707.161746,20 Aug 2025 at 14:58:27,68
1755694707.161746,20 Aug 2025 at 14:58:27,79
1755694707.161746,20 Aug 2025 at 14:58:27,31
1755694707.161746,20 Aug 2025 at 14:58:27,72
1755694707.161746,20 Aug 2025 at 14:58:27,95
1755694707.161746,20 Aug 2025 at 14:58:27,70
1755694707.161746,20 Aug 2025 at 14:58:27,74
1755694707.161746,20 Aug 2025 at 14:58:27,97
1755694707.161746,20 Aug 2025 at 14:58:27,102
1755694707.161746,20 Aug 2025 at 14:58:27,104
1755694707.161746,20 Aug 2025 at 14:58:27,115
1755694707.161746,20 Aug 2025 at 14:58:27,129
1755694707.161746,20 Aug 2025 at 14:58:27,145
1755694707.161746,20 Aug 2025 at 14:58:27,161
1755694707.161746,20 Aug 2025 at 14:58:27,179
1755694707.161746,20 Aug 2025 at 14:58:27,202
1755694707.161746,20 Aug 2025 at 14:58:27,224
1755694707.161746,20 Aug 2025 at 14:58:27,236
1755694707.161746,20 Aug 2025 at 14:58:27,254
1755694707.161746,20 Aug 2025 at 14:58:27,281
1755694707.161746,20 Aug 2025 at 14:58:27,297
1755694707.161746,20 Aug 2025 at 14:58:27,292
1755694707.161746,20 Aug 2025 at 14:58:27,277
1755694707.161746,20 Aug 2025 at 14:58:27,267
1755694707.161746,20 Aug 2025 at 14:58:27,249
1755694707.161746,20 Aug 2025 at 14:58:27,220
1755694707.161746,20 Aug 2025 at 14:58:27,188
1755694707.161746,20 Aug 2025 at 14:58:27,152
1755694707.161746,20 Aug 2025 at 14:58:27,99
1755694707.161746,20 Aug 2025 at 14:58:27,54
1755694707.161746,20 Aug 2025 at 14:58:27,22
1755694707.161746,20 Aug 2025 at 14:58:27,-15
1755694707.161746,20 Aug 2025 at 14:58:27,-61
1755694707.161746,20 Aug 2025 at 14:58:27,-97
1755694707.161746,20 Aug 2025 at 14:58:27,-113
1755694707.161746,20 Aug 2025 at 14:58:27,-122
1755694707.161746,20 Aug 2025 at 14:58:27,-133
1755694707.161746,20 Aug 2025 at 14:58:27,-133
1755694707.161746,20 Aug 2025 at 14:58:27,-122
